Object File,Start address,End address,Size (byte),Section,Group
c:/users/a5143516/appdata/local/programs/renesas/ra/e2studio_v2023-01_fsp_v4.3.0/toolchains/gcc_arm/gcc-arm-none-eabi-10.3-2021.10/bin/../lib/gcc/arm-none-eabi/10.3.1/thumb/v8-m.base/nofp\libgcc.a(_muldi3.o),0x00003864,0x000038BF,92,.text,Program
ff,0x000000C0,0x000003FF,832,.text,Program
ff,0x0000043C,0x000004FF,196,.text,Program
ff,0x000038E2,0x000038E3,2,.text,Program
ff,0x00003963,0x00003963,1,.text,Program
ff,0x00003B8A,0x00003B8B,2,.text,Program
ff,0x00003BD2,0x00003BD3,2,.text,Program
ff,0x00003BE6,0x00003BE7,2,.text,Program
ff,0x00003BFA,0x00003BFB,2,.text,Program
ff,0x00003C0F,0x00003C0F,1,.text,Program
ff,0x00003C22,0x00003C23,2,.text,Program
ff,0x00003CB7,0x00003CB7,1,.text,Program
ff,0x00003D1B,0x00003D1B,1,.text,Program
ff,0x00003E1F,0x00003E1F,1,.text,Program
ff,0x00003E9D,0x00003E9F,3,.text,Program
ff,0x00003F06,0x00003F07,2,.text,Program
ff,0x00003F2A,0x00003F2B,2,.text,Program
ff,0x00003F3E,0x00003F3F,2,.text,Program
ff,0x00003F7E,0x00003F7F,2,.text,Program
ff,0x00003F93,0x00003F93,1,.text,Program
ff,0x00003FDB,0x00003FDB,1,.text,Program
ff,0x00004052,0x00004053,2,.text,Program
ff,0x000040BD,0x000040BF,3,.text,Program
ff,0x000040DA,0x000040DB,2,.text,Program
ff,0x000040F6,0x000040F7,2,.text,Program
ff,0x0000410D,0x0000410F,3,.text,Program
ff,0x0000411E,0x0000411F,2,.text,Program
ff,0x0000413B,0x0000413B,1,.text,Program
ff,0x00004146,0x00004147,2,.text,Program
ff,0x00004156,0x00004157,2,.text,Program
ff,0x00004171,0x00004173,3,.text,Program
ff,0x000041AA,0x000041AB,2,.text,Program
ff,0x000041BF,0x000041BF,1,.text,Program
ff,0x000041D3,0x000041D3,1,.text,Program
ff,0x000041E3,0x000041E3,1,.text,Program
ff,0x00004203,0x00004203,1,.text,Program
ff,0x00004219,0x0000421B,3,.text,Program
ff,0x0000422E,0x0000422F,2,.text,Program
ff,0x00004245,0x00004247,3,.text,Program
ff,0x0000424D,0x0000424F,3,.text,Program
ff,0x000042F7,0x000042F7,1,.text,Program
ff,0x0000430E,0x0000430F,2,.text,Program
ff,0x0000436F,0x0000436F,1,.text,Program
ff,0x00004379,0x0000437B,3,.text,Program
ff,0x00004385,0x00004387,3,.text,Program
ff,0x000043E1,0x000043E3,3,.text,Program
ff,0x000043F5,0x000043F7,3,.text,Program
ff,0x00004413,0x00004413,1,.text,Program
ff,0x0000441F,0x0000441F,1,.text,Program
linker stubs,0x00004424,---,0,.glue_7,Constant
linker stubs,0x00004424,---,0,.glue_7t,Constant
linker stubs,0x00004424,---,0,.vfp11_veneer,Constant
linker stubs,0x00004424,---,0,.v4_bx,Constant
